token,path,amount_in,amount_out,amount_path,profit
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x2702bd7268793b5e1c7ee1ac2d9cae2ae2ecfe55, 0x469506e58d4d0d7abb476dd5c0a999d46723351f",34338074408866,33839038131460,"[34338074408866, 842675994232484245, 71786, 82682804601358228, 33839038131460]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x3f2eea452d4717dea05dbe55e1bfaf020294dd97",34338074408866,33078411454918,"[34338074408866, 842675994232484245, 71786, 1603573889584180677, 33078411454918]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414",34338074408866,33886892823063,"[34338074408866, 842675994232484245, 71786, 2514618943936815092, 33886892823063]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0xa703f8d610369088f14f2a9954cd1cb394032c03, 0xdab143548832194c8f2677eba9830e0b453b37c6",34338074408866,33300403266276,"[34338074408866, 842675994232484245, 71786, 1087467, 33300403266276]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x92cc4300b9fd36242900bca782b2e9e000bd5099",34338074408866,34120981156185,"[34338074408866, 842675994232484245, 71786, 24972196144581461, 34120981156185]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x881d5c98866a08f90a6f60e3f94f0e461093d049, 0x811beed0119b4afce20d2583eb608c6f7af1954f",87893731351373376,88684364063663624,"[87893731351373376, 2156415984825567188566, 183294238, 21431836918430130022447552, 88684364063663624]",790632712290248
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x34d00a06161a5728845a3f83acd28488de57db00",81664112715417376,83040903334879882,"[81664112715417376, 2003612304025846591643, 170332848, 25800699698955, 83040903334879882]",1376790619462506
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x724d5c9c618a2152e99a45649a3b8cf198321f46",34338074408866,34266147529212,"[34338074408866, 842675994232484245, 71786, 5847467097658348662, 34266147529212]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,33878908685861,"[34338074408866, 842675994232484245, 71786, 18790947165454353457, 33878908685861]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,34119040990302,"[34338074408866, 842675994232484245, 71786, 2120483027456321937, 34119040990302]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,34195097340927,"[34338074408866, 842675994232484245, 71786, 95830650220384947, 34195097340927]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",34338074408866,34017433319808,"[34338074408866, 842675994232484245, 71786, 686408817195245248, 34017433319808]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",34338074408866,33977564944321,"[34338074408866, 842675994232484245, 71786, 16838829066946660747, 33977564944321]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",42433688853172080,42521542988254276,"[42433688853172080, 1041219668954497903731, 88605042, 108546042124222909602, 42521542988254276]",87854135082196
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",15749341003145514,15812578760437847,"[15749341003145514, 386480321699003409705, 32910703, 1234274735653268561018, 15812578760437847]",63237757292333
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x4d7b070e3d625a4b8a40570fc1a6e8c4f7d333ff, 0xf2498cf36ede4e28c188042a0f2fdf9d89aa4ba8",24987222998767528,25025238320241116,"[24987222998767528, 613156619254319876480, 52201081, 7735167637942, 25025238320241116]",38015321473588
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,33806468819983,"[34338074408866, 842675994232484245, 71786, 244159371302077263, 33806468819983]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x03dff868e1c7837bf578078530acb94efc45681f, 0xbddffcbfba99ff4d27da2f4a9e40e83829133a49",34338074408866,33042211952172,"[34338074408866, 842675994232484245, 71786, 39108822867185306116736, 33042211952172]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852",34338074408866,34150510263880,"[34338074408866, 842675994232484245, 71225, 34150510263880]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x50b6071561f068963bcfe2b341126cd6accafafb, 0x582e3da39948c6339433008703211ad2c13eb2ac",1933147297883904512,114073324525885707932,"[1933147297883904512, 47177488686625911475887, 3793506251, 42595651847947, 114073324525885707932]",112140177228001803420
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x576cea6d4461fcb3a9d43e922c9b54c0f791599a, 0x469506e58d4d0d7abb476dd5c0a999d46723351f",34338074408866,33860192225171,"[34338074408866, 842675994232484245, 71225, 82734492886843384, 33860192225171]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xf0d1109e723cb06e400e2e57d0b6c7c32bedf61a, 0x9e98deac1a416c9ce3c892bd8eef586f1291ca35",3783794240305901,3786521178557786,"[3783794240305901, 92855471530959570613, 7847677, 12103526648924664268, 3786521178557786]",2726938251885
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xfb9ec354efc86167728b4eadd854853f410b7660, 0x9730b014700e78593fe62c06cad47ad1e0e5dff9",34338074408866,33451662652940,"[34338074408866, 842675994232484245, 71225, 100072339, 33451662652940]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x1a57ec5459928389fbb5612ff2a5e0b534fd9e2e, 0xa71d014ffc0d2aff34d1fe1672dcdef6ec00af66",34338074408866,34306982621102,"[34338074408866, 842675994232484245, 71225, 117158171318947218, 34306982621102]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b, 0x23d15edceb5b5b3a23347fa425846de80a2e8e5c",34338074408866,33965126822083,"[34338074408866, 842675994232484245, 71225, 14859379202502061, 33965126822083]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x76911e11fddb742d75b83c9e1f611f48f19234e4, 0xba7872534a6c9097d805d8bee97e030f4e372e54",35355000862768984,35666500973954701,"[35355000862768984, 867543568051336192782, 73258871, 435104648342757651196, 35666500973954701]",311500111185717
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xd02ac36f729b867174e7361d5f272c542c71ad73, 0xb61680ef4ea45a749e6e2baef4238a7eade781b9",34338074408866,32845971494297,"[34338074408866, 842675994232484245, 71225, 7948505467643816489, 32845971494297]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x124aa7d564348a4e5dbcd107da38bee3e0c27d1a, 0xdab143548832194c8f2677eba9830e0b453b37c6",34338074408866,33852119430393,"[34338074408866, 842675994232484245, 71225, 1105484, 33852119430393]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xde93684627d4e34d6ef96adf5bcabf10bbd8dd81, 0x30bc873193466dc59fc08159460c49f26f609795",34338074408866,33569908566184,"[34338074408866, 842675994232484245, 71225, 74595, 33569908566184]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x9e251daeb17981477509779612dc2ffa8075aa8e, 0xb079d6be3faf5771e354586dbc47d0a3d37c34fb",24553973075561912,24579729298035742,"[24553973075561912, 602525936303550661365, 50894330, 17115814103, 24579729298035742]",25756222473830
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xc0067d751fb1172dbab1fa003efe214ee8f419b6",34338074408866,34038217126635,"[34338074408866, 842675994232484245, 71225, 93639967, 34038217126635]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x4bb0925fa50da9b4c8936869433b48e78ccc5c13, 0xe45b4a84e0ad24b8617a489d743c52b84b7acebe",34338074408866,33922646609626,"[34338074408866, 842675994232484245, 71225, 27824801, 33922646609626]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xde6faedbcae38eec6d33ad61473a04a6dd7f6e28, 0xbaa48ef52fe0cf3a2682c1247b18d4274a988132",34338074408866,33909293420887,"[34338074408866, 842675994232484245, 71225, 5282356163661125412, 33909293420887]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x3a925503970d40d36d2329e3846e09fcfc9b6acb, 0x424485f89ea52839fdb30640eb7dd7e0078e12fb",34338074408866,34292845473175,"[34338074408866, 842675994232484245, 71225, 108405196245313078, 34292845473175]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x6d7a7b251a6cac43f1798494d847e6d333f9ffca, 0x17202e8e31fe0eebdb401b2e11492f5be52c8312",34338074408866,33891995911671,"[34338074408866, 842675994232484245, 71225, 49667795486813060521215, 33891995911671]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,34104910993946,"[34338074408866, 842675994232484245, 71225, 86998098350976580, 34104910993946]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x700fc86c46299cf2a8fd86edadae3f57014351b0, 0x52127470de72e5ef77ca962d23125cbe096e2d81",34338074408866,34070550442918,"[34338074408866, 842675994232484245, 71225, 341302384408491684328, 34070550442918]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xd6e1720b9a3bce9925e29f6b05204748097d287b, 0x8d7a93e896784a64c17a11f29067bd5416df7d60",34338074408866,33990319578207,"[34338074408866, 842675994232484245, 71225, 28054534209636334019, 33990319578207]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x1e49768714e438e789047f48fd386686a5707db2, 0x7fdeb46b3a0916630f36e886d675602b1007fcbb",47347111219608560,47472472906981291,"[47347111219608560, 1161766658319847165697, 98072988, 318929454508999205481, 47472472906981291]",125361687372731
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0xe24ab719209a9844e59dbfeee91ce7d8d482532e, 0xdd97fce8441dabf221b330269750b18ba82b0cd6",8522121559290494,8538288898079085,"[8522121559290494, 209132619469325647499, 17672608, 41040531297413898681033, 8538288898079085]",16167338788591
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x7c30ffc4fea98deb6aad172d6e3d673c962c13f5, 0xdb101efaebe66f629c6451b8b1bccf8d07a11e60",70611963264085424,71562666135333647,"[70611963264085424, 1732505294056502103702, 146162736, 19778525421375266395, 71562666135333647]",950702871248223
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x5522c339d35a6c3e5f328c8746bdf88f599dab83, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852",34338074408866,34194621839003,"[34338074408866, 842675994232484245, 71672983376873545, 71317, 34194621839003]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x5522c339d35a6c3e5f328c8746bdf88f599dab83, 0x1d1126cc2c77384448913b41fbf308563aae1f16, 0x582e3da39948c6339433008703211ad2c13eb2ac",14100628298050060288,33236163528213261446,"[14100628298050060288, 332513746723858623848753, 19960722774413975102500, 11884078857705, 33236163528213261446]",19135535230163201158
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x5522c339d35a6c3e5f328c8746bdf88f599dab83, 0x9bd82673c50acb4a3b883d61e070a3c8d9b08e10, 0x23d15edceb5b5b3a23347fa425846de80a2e8e5c",34338074408866,34053456856204,"[34338074408866, 842675994232484245, 71672983376873545, 14898022650397307, 34053456856204]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad, 0x5522c339d35a6c3e5f328c8746bdf88f599dab83, 0x896eebeb02f81445f5a88ff7884af8d937294ee8, 0xa21ece44cc5dac03e3805362bd3f68f22a49ea1e",34338074408866,33964429462985,"[34338074408866, 842675994232484245, 71672983376873545, 1965717161461515822, 33964429462985]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x2615b89ad032ccda6d67e1d511f0e4c9e3a5dc13, 0x9b094ee2bf9dabfabca213d1b8c3ff017003f4a8, 0xbcafbce1fa377ce6d71d4bf843d5773b8a58c9c9",3194010985712992,3197993158674702,"[3194010985712992, 8984206395767614094, 207016, 3197993158674702]",3982172961710
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x6d74443bb2d50785989a7212ebfd3a8dbabd1f60, 0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c",34338074408866,33939749307953,"[34338074408866, 71187, 70945, 37003388487772, 33939749307953]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x98f90bfc702ec548d21b5a566a4df6853e2890d4, 0x8cb77ea869def8f7fdeab9e4da6cf02897bbf076",34338074408866,33603595102453,"[34338074408866, 71187, 70945, 11222605693086348348, 33603595102453]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0xf6c0428f56f9ca7ed54bd824a4856e92c3a8e401, 0x582e3da39948c6339433008703211ad2c13eb2ac",10976003645897269248,25328013624195434764,"[10976003645897269248, 22740415358, 22612266410, 9018972928794, 25328013624195434764]",14352009978298165516
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x514906fc121c7878424a5c928cad1852cc545892, 0x56feaccb7f750b997b36a68625c7c596f0b41a58",5286839494399072,5291753883915747,"[5286839494399072, 10960278, 10923012, 374601900895128063, 5291753883915747]",4914389516675
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x5fa9569b0ed6aa01e234468e6a15b77988b950df, 0xcf4236db746dbc1855a4d095aaf58da9b030491e",34338074408866,34088404478255,"[34338074408866, 71187, 70945, 269942416697152836, 34088404478255]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x2702bd7268793b5e1c7ee1ac2d9cae2ae2ecfe55, 0x469506e58d4d0d7abb476dd5c0a999d46723351f",34338074408866,33442602399579,"[34338074408866, 71187, 70945, 81714146559693387, 33442602399579]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x3f2eea452d4717dea05dbe55e1bfaf020294dd97",34338074408866,32690887941985,"[34338074408866, 71187, 70945, 1584787420806792954, 32690887941985]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414",34338074408866,33489895578924,"[34338074408866, 71187, 70945, 2485159260342270253, 33489895578924]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0xa703f8d610369088f14f2a9954cd1cb394032c03, 0xdab143548832194c8f2677eba9830e0b453b37c6",34338074408866,32910279271698,"[34338074408866, 71187, 70945, 1074727, 32910279271698]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x92cc4300b9fd36242900bca782b2e9e000bd5099",34338074408866,33721241608734,"[34338074408866, 71187, 70945, 24679637775346053, 33721241608734]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x881d5c98866a08f90a6f60e3f94f0e461093d049, 0x811beed0119b4afce20d2583eb608c6f7af1954f",41622116512504720,41749678995184125,"[41622116512504720, 86287663, 85993637, 10087551500337020989978897, 41749678995184125]",127562482679405
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x34d00a06161a5728845a3f83acd28488de57db00",61681098842659952,62352576007668495,"[61681098842659952, 127872204, 127435954, 19359403332563, 62352576007668495]",671477165008543
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x724d5c9c618a2152e99a45649a3b8cf198321f46",34338074408866,33864708027011,"[34338074408866, 71187, 70945, 5778961959559733203, 33864708027011]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,33482007172956,"[34338074408866, 71187, 70945, 18570805121712978334, 33482007172956]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,33719324467542,"[34338074408866, 71187, 70945, 2095640820651768681, 33719324467542]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,33794489168699,"[34338074408866, 71187, 70945, 94707958257604502, 33794489168699]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",34338074408866,33618907631564,"[34338074408866, 71187, 70945, 678367282540947824, 33618907631564]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",34338074408866,33579506843898,"[34338074408866, 71187, 70945, 16641556630624714889, 33579506843898]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,34076141565767,"[34338074408866, 71187, 70945, 86924710474817167, 34076141565767]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",34338074408866,34208578787479,"[34338074408866, 71187, 70945, 2663140246668187640, 34208578787479]",0
